,LocInfo,TECHNO,LAC,CI,COORD_X,COORD_Y,LON,LAT,min_dt,max_dt,NOM_SITE
296333,8102f810017e3801,4G,1,25049089,595280,2427090,2.272237,48.84215,2019/03/15,2019/06/22,TPIM_CEVENNES_CITROEN
296334,8102f810017e5702,4G,1,25057026,598765,2430480,2.3196790000000003,48.872634000000005,2019/04/28,2019/06/22,OSMSLA_GAN_ASTORG
296708,0102f8100316900f,3G,790,36879,601660,2414440,2.359061,48.728468,2019/03/15,2019/06/22,ORLY_OUEST_INDOOR
296723,0102f81003173f30,3G,791,16176,602333,2428792,2.3682819999999998,48.857461,2019/03/15,2019/06/22,CHEMIN_VERT_METRO_L8
296724,0102f8100317f3da,3G,791,62426,600730,2429099,2.3464490000000002,48.860223,2019/03/15,2019/06/22,CHATELET_METRO_L7_L11
296732,0102f81003fa5a74,3G,1018,23156,602433,2429328,2.369647,48.862278,2019/03/15,2019/06/22,ST_AMBROISE
296733,0102f81003fa636e,3G,1018,25454,602344,2430243,2.368439,48.870501000000004,2019/03/15,2019/06/22,RUE_BICHAT
296734,0102f81003fade9c,3G,1018,56988,601257,2431026,2.3536330000000003,48.877541,2019/03/15,2019/06/22,PETITS_HOTELS
296735,0102f81003fb0db5,3G,1019,3509,602296,2433394,2.367802,48.89882,2019/03/15,2019/06/22,PTE_D_AUBERVILLIERS
296737,0102f81003fb1188,3G,1019,4488,602315,2431553,2.368051,48.882275,2019/03/15,2019/06/22,LAFAYETTE_ST_MARTIN
296738,0102f81003fb1c1e,3G,1019,7198,602296,2433394,2.367802,48.89882,2019/03/15,2019/06/22,PTE_D_AUBERVILLIERS
296740,0102f81003fb26f8,3G,1019,9976,604270,2429782,2.394674,48.866347999999995,2019/03/15,2019/06/22,ANNAM
296743,0102f81003fb47e0,3G,1019,18400,603440,2428170,2.383355,48.851865999999994,2019/03/15,2019/06/22,FAIDHERBE_CHALIGNY
296746,0102f81003fb5e7a,3G,1019,24186,602876,2428138,2.375673,48.851581,2019/03/15,2019/06/22,SAINT_ANTOINE
296747,0102f81003fb64bb,3G,1019,25787,602579,2427599,2.371625,48.846738,2019/03/15,2019/06/22,AUSTERLITZ_BIS
296748,0102f81003fb6998,3G,1019,27032,604497,2429770,2.397766,48.866239,2019/03/15,2019/06/22,AGENCE_ORANGE_PARIS_GAMBETTA
296749,0102f81003fb7fe3,3G,1019,32739,603238,2432772,2.3806380000000003,48.893226,2019/03/15,2019/06/22,LA_VILLETTE
296751,0102f81003fba0c2,3G,1019,41154,601904,2428657,2.362438,48.856249,2019/03/15,2019/06/22,SEVIGNE
296752,0102f81003fbaebe,3G,1019,44734,603902,2430659,2.389669,48.874233000000004,2019/03/15,2019/06/22,PYRENEES
296753,0102f81003fbaf63,3G,1019,44899,603532,2427400,2.384601,48.844945,2019/03/15,2019/06/22,PLACE_BOURGOIN_RE
296755,0102f81003fbc883,3G,1019,51331,604447,2429607,2.397084,48.864774,2019/03/15,2019/06/22,PLACE_MARTIN_NADAUD
296757,0102f81003fbe74c,3G,1019,59212,603202,2427191,2.380106,48.843068,2019/03/15,2019/06/22,GARE_DE_LYON
296763,0102f81004043657,3G,1028,13911,595838,2427355,2.279832,48.844536,2019/03/15,2019/06/22,IMPRIMERIE_NATIONALE
296764,0102f81004046ed5,3G,1028,28373,597439,2428393,2.3016259999999997,48.853873,2019/03/15,2019/06/22,MM_FAN_ZONE_EVENT_2
296765,0102f810040483ae,3G,1028,33710,598657,2428700,2.3182139999999998,48.856636,2019/03/15,2019/06/22,BABYLONE_BIS
296766,0102f81004049999,3G,1028,39321,595905,2427016,2.280748,48.841489,2019/03/15,2019/06/22,UNIVERSITE_PARIS_I
296767,0102f8100404c676,3G,1028,50806,597334,2428453,2.300196,48.854411999999996,2019/03/15,2019/06/22,MM_FAN_ZONE_EVENT_3
296768,0102f8100404d5af,3G,1028,54703,597030,2427720,2.296061,48.847823,2019/03/15,2019/06/22,LETELLIER
296769,0102f8100404da75,3G,1028,55925,599660,2428578,2.331875,48.855540999999995,2019/03/15,2019/06/22,FAC_DE_MED
296770,0102f8100405005b,3G,1029,91,598586,2429942,2.317242,48.867798,2019/03/15,2019/06/22,OSM_VIP_STUDIO_GABRIEL_INDOOR
296771,0102f810040502f5,3G,1029,757,596430,2430261,2.287868,48.870657,2019/03/15,2019/06/22,VICTOR_HUGO_VILLE
296772,0102f81004051cdd,3G,1029,7389,599862,2430877,2.334625,48.876203000000004,2019/03/15,2019/06/22,OSM_GROUPAMA_SOCO_IND
296773,0102f8100405376f,3G,1029,14191,599722,2429986,2.332718,48.868196000000005,2019/03/15,2019/06/22,DANIELLE_CASANOVA
296774,0102f810040545ad,3G,1029,17837,595909,2429033,2.280782,48.859617,2019/03/15,2019/06/22,EUGENE_MANUEL_BIS
296775,0102f810040557f6,3G,1029,22518,596470,2429849,2.288417,48.866954,2019/03/15,2019/06/22,LIGUE_FOOT
296776,0102f81004057436,3G,1029,29750,595615,2426348,2.276806,48.835484,2019/03/15,2019/06/22,OSM_ATHENA_OF_PARIS_INDOOR
296780,0102f8100405a547,3G,1029,42311,598508,2429119,2.316183,48.860402,2019/03/15,2019/06/22,ASSEMBLEE_NATIONALE
296781,0102f8100405c607,3G,1029,50695,597094,2430018,2.296916,48.868476,2019/03/15,2019/06/22,BASSANO
296783,0102f8100405f58b,3G,1029,62859,600048,2430580,2.337159,48.873534,2019/03/15,2019/06/22,LAFFITTE
297235,0102f810160fc7e3,3G,5647,51171,597623,2431469,2.3041150000000004,48.881519,2019/03/15,2019/06/22,CARNOT
297236,0102f810161120e2,3G,5649,8418,600908,2429515,2.3488740000000004,48.863962,2019/03/15,2019/06/22,ETIENNE_MARCEL
297237,0102f810161128cc,3G,5649,10444,601200,2428700,2.35285,48.856637,2019/03/15,2019/06/22,MM_FEMMES_EN_OR_EVENT_2016
297238,0102f810161143b9,3G,5649,17337,600965,2430020,2.349652,48.868501,2019/03/15,2019/06/22,PASSAGE_DE_CLERY
297239,0102f810161178a0,3G,5649,30880,601227,2430112,2.353221,48.869327,2019/03/15,2019/06/22,PORTE_SAINT_DENIS
297320,0102f8102403606b,3G,9219,24683,613550,2445290,2.521588,49.005588,2019/03/15,2019/06/22,PARC_DE_ROISSY
297328,0102f8102403e24c,3G,9219,57932,613525,2441733,2.5211330000000003,48.973624,2019/03/15,2019/06/22,OSM_PARC_EXPO_VILLEPINTE_INDOOR_B
297572,0102f8106202fc29,3G,25090,64553,599362,2430108,2.327814,48.869292,2019/03/15,2019/06/22,MM_MARIE_CLAIRE_2013_EVENT
297573,0102f81062046911,3G,25092,26897,599779,2431531,2.333494,48.882081,2019/03/15,2019/06/22,RUE_CHAPTAL
297575,0102f8106204d83e,3G,25092,55358,601088,2430926,2.35133,48.876643,2019/03/15,2019/06/22,HAUTEVILLE_MESSAGERIES
297769,0102f81075041a39,3G,29956,6713,598280,2425812,2.313091,48.830678999999996,2019/03/15,2019/06/22,HOPITAL_ST_JOSEPH
297770,0102f8107504c59f,3G,29956,50591,600496,2427630,2.34326,48.847021000000005,2019/03/15,2019/06/22,MAIRIE_DU_5_EME
297771,0102f8107504d364,3G,29956,54116,597805,2426399,2.306622,48.835954,2019/03/15,2019/06/22,ORANGE_ALLERAY_1_INDOOR
297772,0102f8107504e3a9,3G,29956,58281,599111,2428120,2.324399,48.851424,2019/03/15,2019/06/22,RUE_DU_BAC_PROV
297774,0102f8109609fd9c,3G,38409,64924,596441,2429612,2.288024,48.864824,2019/03/15,2019/06/22,LIGUE_FOOT_KLEBER_EVENT
297775,0102f81096fec345,3G,38654,49989,597710,2430136,2.305308,48.869539,2019/03/15,2019/06/22,MM_1515_2011_EVENT
297776,0102f8109702f4bd,3G,38658,62653,597423,2429951,2.301399,48.867876,2019/03/15,2019/06/22,MM_GV_DRH_2010_EVENT
298376,8102f810016dfc04,4G,1,23985156,599311,2430892,2.327117,48.876338,2019/03/15,2019/06/22,SAINT_LAZARE
298379,8102f810016e4c02,4G,1,24005634,596412,2425752,2.287662,48.830132,2019/03/15,2019/06/22,PARC_EXPOS_HALL_3
298382,8102f810016e7b08,4G,1,24017672,603556,2430908,2.384957,48.876472,2019/03/15,2019/06/22,BUTTES_CHAUMONT
298383,8102f810016e810a,4G,1,24019210,594792,2427316,2.265589,48.844178,2019/03/15,2019/06/22,CHARDON_LAGACHE
298384,8102f810016e810c,4G,1,24019212,594792,2427316,2.265589,48.844178,2019/03/15,2019/06/22,CHARDON_LAGACHE
298385,8102f810016ea10c,4G,1,24027404,600272,2427380,2.34021,48.844774,2019/03/15,2019/06/22,ECOLE_DES_MINES
298388,8102f810016edd02,4G,1,24042754,600480,2431240,2.3430459999999997,48.879466,2019/03/15,2019/06/22,LA_FAYETTE
298389,8102f810016eef0a,4G,1,24047370,600679,2427811,2.345752,48.848648,2019/03/15,2019/06/22,LUXEMBOURG
298393,8102f810016f5b01,4G,1,24075009,604565,2427380,2.3986669999999997,48.844759,2019/03/15,2019/06/22,REUILLY
298394,8102f810016f5e06,4G,1,24075782,600821,2431932,2.3476939999999997,48.885684000000005,2019/03/15,2019/06/22,ROCHECHOUART
298398,8102f810016fcb0a,4G,1,24103690,597850,2432538,2.307202,48.891127000000004,2019/03/15,2019/06/22,BLD_BERTHIER
298399,8102f810016fcd09,4G,1,24104201,598524,2431917,2.316391,48.885548,2019/03/15,2019/06/22,LEGENDRE
298424,8102f8100171f503,4G,1,24245507,603532,2427400,2.384601,48.844945,2019/03/15,2019/06/22,PLACE_BOURGOIN_RE
298425,8102f81001720607,4G,1,24249863,600370,2427136,2.341544,48.842581,2019/03/15,2019/06/22,RUE_DES_FEUILLANTINES
298427,8102f81001722409,4G,1,24257545,599296,2428961,2.326917,48.858983,2019/03/15,2019/06/22,MUSEE_D'ORSAY_BIS
298437,8102f8100172c909,4G,1,24299785,602666,2426565,2.372804,48.837444,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE_BIS
298438,8102f8100172ce01,4G,1,24301057,593436,2427716,2.247119,48.84776,2019/03/15,2019/06/22,MM_RG_OBT_EVENT_2014
298440,8102f8100172d102,4G,1,24301826,604185,2426884,2.393488,48.840303000000006,2019/03/15,2019/06/22,RUE_DE_LA_DURANCE
298446,8102f81001733907,4G,1,24328455,602477,2425993,2.370227,48.832304,2019/03/15,2019/06/22,BNF_BIS
298449,8102f8100173c905,4G,1,24365317,603107,2426694,2.378809,48.838602,2019/03/15,2019/06/22,POPB_INDOOR_TRIBUNES
298465,8102f81001754e0b,4G,1,24464907,604440,2427826,2.39697,48.848768,2019/03/15,2019/06/22,NATION_RER_A
298466,8102f81001755009,4G,1,24465417,603497,2427620,2.3841259999999997,48.846922,2019/03/15,2019/06/22,REUILLY_DIDEROT_METRO_L1
298467,8102f81001755603,4G,1,24466947,602330,2428352,2.368239,48.853506,2019/03/15,2019/06/22,BASTILLE_METRO_L1
298468,8102f81001755804,4G,1,24467460,597978,2430070,2.308959,48.868947,2019/03/15,2019/06/22,FRANKLIN_ROOSEVELT_METRO_L1
298479,8102f81001764502,4G,1,24528130,601370,2431380,2.3551729999999997,48.880722999999996,2019/03/15,2019/06/22,GARE_DU_NORD_INDOOR_BIS
298480,8102f8100176ae0b,4G,1,24555019,602106,2427772,2.365185,48.848294,2019/03/15,2019/06/22,SCHOMBERG_BIS
298502,8102f810017a0b04,4G,1,24775428,601156,2429752,2.3522529999999997,48.866092,2019/03/15,2019/06/22,REAUMUR_METRO_L4
298503,8102f810017a120c,4G,1,24777228,601465,2431456,2.356468,48.881405,2019/03/15,2019/06/22,GARE_DU_NORD_METRO_L5
298510,8102f810017c1001,4G,1,24907777,603218,2430077,2.380345,48.869006,2019/03/15,2019/06/22,COURONNES_METRO_L2
298512,8102f810017c8b01,4G,1,24939265,599295,2431247,2.326899,48.879528,2019/03/15,2019/06/22,LIEGE_METRO_L13
298515,8102f810017dd001,4G,1,25022465,598430,2428693,2.315122,48.856573,2019/03/15,2019/06/22,VARENNE_METRO_L13
298516,8102f810017dd202,4G,1,25022978,602367,2426784,2.368734,48.839414,2019/03/15,2019/06/22,OSM_NATIXIS_ELEMENTS_PARIS13_INDOOR
298925,0102f81003160376,3G,790,886,602340,2414380,2.3683,48.727927,2019/03/15,2019/06/22,ORLY_SUD_INDOOR
298939,0102f81003176512,3G,791,25874,599250,2430250,2.326288,48.870568,2019/03/15,2019/06/22,MADELEINE_METRO_L14
298940,0102f8100317b9f3,3G,791,47603,600037,2426831,2.33701,48.83984,2019/03/15,2019/06/22,PORT_ROYAL_RER_B
298941,0102f8100317bab2,3G,791,47794,598585,2432911,2.317218,48.894482,2019/03/15,2019/06/22,RERC_P_CLICHY
298942,0102f8100317c354,3G,791,50004,597978,2430070,2.308959,48.868947,2019/03/15,2019/06/22,FRANKLIN_ROOSEVELT_METRO_L1
298948,0102f81003fa7a4d,3G,1018,31309,602344,2430243,2.368439,48.870501000000004,2019/03/15,2019/06/22,RUE_BICHAT
298949,0102f81003fad36f,3G,1018,54127,602133,2429766,2.3655619999999997,48.866215000000004,2019/03/15,2019/06/22,OBERKAMPF_BIS
298950,0102f81003fada8e,3G,1018,55950,603300,2430252,2.381464,48.870578,2019/03/15,2019/06/22,BLD_BELLEVILLE_EU
298953,0102f81003fb5fe3,3G,1019,24547,601228,2426572,2.353225,48.837511,2019/03/15,2019/06/22,BLD_ST_MARCEL
298955,0102f81003fb9a8a,3G,1019,39562,600824,2428005,2.347727,48.850390999999995,2019/03/15,2019/06/22,ST_GERMAIN_MUTUALITE
298957,0102f81003fbb29c,3G,1019,45724,602860,2431812,2.37548,48.8846,2019/03/15,2019/06/22,LAUMIERE
298958,0102f81003fbbfba,3G,1019,49082,604658,2428540,2.399946,48.855183000000004,2019/03/15,2019/06/22,TERRE_NEUVE
298961,0102f81003fbcbe9,3G,1019,52201,601450,2428873,2.356255,48.858191,2019/03/15,2019/06/22,BRETONNERIE
298962,0102f81003fbddd2,3G,1019,56786,603957,2431463,2.3904259999999997,48.881458,2019/03/15,2019/06/22,DANUBE
298966,0102f81004034266,3G,1027,16998,600345,2430102,2.341205,48.869238,2019/03/15,2019/06/22,MM_PALAIS_BRONGNIART_EVENT_2012
298967,0102f81004046a4f,3G,1028,27215,597030,2427720,2.296061,48.847823,2019/03/15,2019/06/22,LETELLIER
298968,0102f8100404e09e,3G,1028,57502,597457,2427021,2.30188,48.841543,2019/03/15,2019/06/22,ST_LAMBERT_IDF
298969,0102f810040506ce,3G,1029,1742,599561,2430168,2.330525,48.869831,2019/03/15,2019/06/22,OPERA_GARNIER
298970,0102f81004055779,3G,1029,22393,598976,2430223,2.322555,48.870325,2019/03/15,2019/06/22,MALESHERBES_ANGLAS
298971,0102f8100405693d,3G,1029,26941,599176,2430165,2.32528,48.869803999999995,2019/03/15,2019/06/22,AGENCE_FT_MADELEINE_PDV1
298972,0102f8100405faef,3G,1029,64239,599574,2429615,2.330702,48.864861,2019/03/15,2019/06/22,COMEDIE_FRANCAISE_BIS
299404,0102f810160f5f36,3G,5647,24374,597167,2430401,2.297908,48.871919,2019/03/15,2019/06/22,VERNET_RE
299405,0102f810160f7276,3G,5647,29302,597167,2430401,2.297908,48.871919,2019/03/15,2019/06/22,VERNET_RE
299406,0102f810160f82c4,3G,5647,33476,598557,2432712,2.316838,48.892693,2019/03/15,2019/06/22,PONT_CARDINET_EU
299407,0102f810160fa3a9,3G,5647,41897,599301,2432520,2.326978,48.890969,2019/03/15,2019/06/22,RUE_ETEX
299409,0102f810160ff32e,3G,5647,62254,598595,2431443,2.31736,48.881288,2019/03/15,2019/06/22,BATIGNOLLES_GOUBAUX_PROVISOIRE
299410,0102f8101611c177,3G,5649,49527,601156,2429437,2.352252,48.863261,2019/03/15,2019/06/22,LA_GRANDE_TRUANDERIE_BIS
299467,0102f8102403af98,3G,9219,44952,614503,2445915,2.534626,49.011184,2019/03/15,2019/06/22,ROISSY_ZONE_TECHNIQUE
299693,0102f8106202bb18,3G,25090,47896,598226,2429767,2.312339,48.866225,2019/03/15,2019/06/22,MM_GRAND_PALAIS_PARADISO_2015
299694,0102f81062040574,3G,25092,1396,600144,2433258,2.338468,48.897602,2019/03/15,2019/06/22,BLD_NEY
299695,0102f8106204097e,3G,25092,2430,599561,2433152,2.330521,48.896649,2019/03/15,2019/06/22,LEIBNITZ
299696,0102f81062042534,3G,25092,9524,600360,2431604,2.341411,48.882737,2019/03/15,2019/06/22,TARDIEU
299697,0102f81062043562,3G,25092,13666,599751,2432029,2.333112,48.886557,2019/03/15,2019/06/22,CIMETIERE_MONTMARTRE
299698,0102f810620448c3,3G,25092,18627,600858,2430893,2.3481959999999997,48.876346999999996,2019/03/15,2019/06/22,POISSONNIERE
299699,0102f81062049e40,3G,25092,40512,600700,2432233,2.346045,48.88839,2019/03/15,2019/06/22,CUSTINE
299700,0102f8106206271d,3G,25094,10013,598467,2431304,2.315616,48.880039000000004,2019/03/15,2019/06/22,MONCEAU_MIROMESNIL
299701,0102f810620731cd,3G,25095,12749,601647,2424574,2.358922,48.819553000000006,2019/03/15,2019/06/22,SQUARE_BAJAC
299859,0102f81074ffebc1,3G,29951,60353,593350,2430216,2.245908,48.870228000000004,2019/03/15,2019/06/22,MM_SOSH_FESTIVAL_BAGATELLE_2014
299860,0102f81075040a51,3G,29956,2641,600120,2425800,2.33814,48.830574,2019/03/15,2019/06/22,HOPITAL_STE_ANNE
299861,0102f810750425e5,3G,29956,9701,599674,2427009,2.332067,48.841440000000006,2019/03/15,2019/06/22,MONTPARNASSE_BIS
299862,0102f81075043152,3G,29956,12626,599494,2425958,2.329617,48.831994,2019/03/15,2019/06/22,MOUTON_DUVERNET
299863,0102f8107504c638,3G,29956,50744,599111,2428120,2.324399,48.851424,2019/03/15,2019/06/22,RUE_DU_BAC_PROV
300502,8102f810016e3008,4G,1,23998472,596425,2426616,2.287832,48.837897999999996,2019/03/15,2019/06/22,CIMETIERE_VAUGIRARD
300503,8102f810016e6a0d,4G,1,24013325,596268,2429032,2.285672,48.859609999999996,2019/03/15,2019/06/22,BIR_HAKEIM
300504,8102f810016e8104,4G,1,24019204,594792,2427316,2.265589,48.844178,2019/03/15,2019/06/22,CHARDON_LAGACHE
300505,8102f810016ea703,4G,1,24028931,594429,2427296,2.260647,48.843995,2019/03/15,2019/06/22,EXELMANS
300506,8102f810016ebf03,4G,1,24035075,601592,2429344,2.358191,48.862424,2019/03/15,2019/06/22,HAUDRIETTES
300507,8102f810016ebf0d,4G,1,24035085,601592,2429344,2.358191,48.862424,2019/03/15,2019/06/22,HAUDRIETTES
300509,8102f810016ee207,4G,1,24044039,602860,2431812,2.37548,48.8846,2019/03/15,2019/06/22,LAUMIERE
300510,8102f810016f1009,4G,1,24055817,602362,2430023,2.3686830000000003,48.868524,2019/03/15,2019/06/22,OBERKAMPF_EU
300511,8102f810016f190d,4G,1,24058125,601036,2427828,2.3506139999999998,48.8488,2019/05/05,2019/06/22,PARADIS_LATIN
300512,8102f810016f5c09,4G,1,24075273,602669,2428828,2.3728580000000004,48.857783000000005,2019/03/15,2019/06/22,RICHARD_LENOIR_BIS
300513,8102f810016f7001,4G,1,24080385,603199,2430860,2.380092,48.876043,2019/03/15,2019/06/22,RUE_MANIN
300514,8102f810016f900c,4G,1,24088588,601765,2433148,2.360563,48.896611,2019/03/15,2019/06/22,STADE_DES_FILLETTES
300534,8102f81001716d02,4G,1,24210690,598155,2426790,2.311385,48.839469,2019/03/15,2019/06/22,ARMORIQUE
300535,8102f81001716e01,4G,1,24210945,598508,2429119,2.316183,48.860402,2019/03/15,2019/06/22,ASSEMBLEE_NATIONALE
300551,8102f8100172cc05,4G,1,24300549,599644,2432770,2.3316529999999998,48.893215999999995,2019/03/15,2019/06/22,GUY_MOQUET
300557,8102f8100173af09,4G,1,24358665,602340,2414380,2.3683,48.727927,2019/03/15,2019/06/22,ORLY_SUD_INDOOR
300567,8102f81001754c01,4G,1,24464385,602774,2427486,2.3742799999999997,48.845721000000005,2019/03/15,2019/06/22,GARE_DE_LYON_METRO_L1
300582,8102f81001768205,4G,1,24543749,602400,2431825,2.369211,48.884719,2019/03/15,2019/06/22,JAURES_BIS
300583,8102f8100176c303,4G,1,24560387,600179,2424687,2.338942,48.820571,2019/03/15,2019/06/22,CITE_U_RER_B
300590,8102f8100177b409,4G,1,24622089,603242,2425558,2.3806380000000003,48.828390999999996,2019/03/15,2019/06/22,PORTE_DE_BERCY_BIS
300595,8102f810017a1806,4G,1,24778758,601215,2430154,2.3530580000000003,48.869704,2019/03/15,2019/06/22,STRASBOURG_METRO_L8
300607,8102f810017dd501,4G,1,25023745,599207,2428604,2.325705,48.855774,2019/03/15,2019/06/22,RUE_DU_BAC_METRO_L12
301030,0102f81003170814,3G,791,2068,600037,2426831,2.33701,48.83984,2019/03/15,2019/06/22,PORT_ROYAL_RER_B
301031,0102f81003171ca9,3G,791,7337,598394,2429174,2.3146299999999997,48.860896000000004,2019/03/15,2019/06/22,INVALIDES_METRO_L8_L13
301033,0102f8100317e561,3G,791,58721,600241,2430390,2.339789,48.871826,2019/03/15,2019/06/22,RICHELIEU_DROUOT_METRO_L8_L9
301034,0102f8100317fc4b,3G,791,64587,602758,2432212,2.3740919999999996,48.888196,2019/03/15,2019/06/22,RIQUET_METRO_L7
301040,0102f81003fa6b84,3G,1018,27524,602743,2430977,2.3738799999999998,48.877096,2019/03/15,2019/06/22,COLONEL_FABIEN
301041,0102f81003fb055e,3G,1019,1374,603107,2426694,2.378809,48.838602,2019/03/15,2019/06/22,POPB_INDOOR_TRIBUNES
301042,0102f81003fb0712,3G,1019,1810,604223,2428184,2.394018,48.851987,2019/03/15,2019/06/22,NATION
301045,0102f81003fb1299,3G,1019,4761,602047,2429313,2.364389,48.862144,2019/03/15,2019/06/22,CIRQUE_D_HIVER
301046,0102f81003fb2382,3G,1019,9090,603040,2427430,2.377902,48.845217,2019/03/15,2019/06/22,BLD_DIDEROT
301047,0102f81003fb583e,3G,1019,22590,603488,2433342,2.38405,48.898348,2019/03/15,2019/06/22,BLD_MAC_DONALD
301048,0102f81003fb5fb7,3G,1019,24503,604053,2427710,2.391699,48.847728000000004,2019/03/15,2019/06/22,LYCEE_ARAGO_EU
301050,0102f81003fb7e7f,3G,1019,32383,601228,2426572,2.353225,48.837511,2019/03/15,2019/06/22,BLD_ST_MARCEL
301054,0102f81003fbab1b,3G,1019,43803,603690,2426470,2.386745,48.836585,2019/03/15,2019/06/22,GARE_BERCY_BIS
301057,0102f81003fbc081,3G,1019,49281,602757,2426349,2.374041,48.835502000000005,2019/03/15,2019/06/22,JAMES_JOYCE_BIS
301059,0102f81003fbced5,3G,1019,52949,604433,2431322,2.3969110000000002,48.880188000000004,2019/03/15,2019/06/22,RUE_DE_MOUZAIA
301063,0102f810040415b1,3G,1028,5553,599064,2428855,2.323757,48.85803,2019/03/15,2019/06/22,ST_GERMAIN_VILLERSEXEL
301064,0102f81004043545,3G,1028,13637,597251,2426326,2.29908,48.835295,2019/03/15,2019/06/22,VAUGIRARD_DUVAL
301065,0102f8100404798c,3G,1028,31116,597165,2427422,2.297901,48.845145,2019/03/15,2019/06/22,MEILHAC
301066,0102f81004047ead,3G,1028,32429,596511,2428378,2.2889880000000002,48.853734,2019/03/15,2019/06/22,BRAZZAVILLE_BIS
301067,0102f81004049610,3G,1028,38416,598657,2428700,2.3182139999999998,48.856636,2019/03/15,2019/06/22,BABYLONE_BIS
301068,0102f8100404dc7b,3G,1028,56443,596188,2427431,2.284597,48.845221,2019/03/15,2019/06/22,STE_LUCIE
301069,0102f8100404efea,3G,1028,61418,597165,2427422,2.297901,48.845145,2019/03/15,2019/06/22,MEILHAC
301071,0102f81004059e62,3G,1029,40546,599268,2429980,2.326533,48.868140999999994,2019/03/15,2019/06/22,CHANEL
301072,0102f8100405ab65,3G,1029,43877,595774,2426429,2.27897,48.836213,2019/03/15,2019/06/22,HELIPORT
301073,0102f8100405d8da,3G,1029,55514,599965,2429849,2.336029,48.866964,2019/03/15,2019/06/22,PETITS_CHAMPS_STE_ANNE
301521,0102f810160f0cc7,3G,5647,3271,597167,2430401,2.297908,48.871919,2019/03/15,2019/06/22,VERNET_RE
301523,0102f810160f2d5c,3G,5647,11612,598417,2432650,2.31493,48.892136,2019/03/15,2019/06/22,PONT_CARDINET
301524,0102f810160f601d,3G,5647,24605,596817,2430363,2.29314,48.871576,2019/03/15,2019/06/22,KLEBER_PORTUGAIS
301525,0102f810160f8d24,3G,5647,36132,598372,2431766,2.31432,48.884190999999994,2019/03/15,2019/06/22,LEGENDRE_MICRO_BIS
301526,0102f810160fa83f,3G,5647,43071,596907,2430878,2.294362,48.876205,2019/03/15,2019/06/22,MAC_MAHON
301527,0102f810160fdbc0,3G,5647,56256,598947,2432404,2.3221540000000003,48.889926,2019/03/15,2019/06/22,RUE_LACROIX
301528,0102f81016116a6c,3G,5649,27244,600484,2429550,2.343099,48.864277,2019/03/15,2019/06/22,RIVOLI
301529,0102f8101611bf7f,3G,5649,49023,600535,2428390,2.3437919999999997,48.853852,2019/03/15,2019/06/22,SEINE_ST_MICHEL
301609,0102f8102403e7eb,3G,9219,59371,613210,2444420,2.516916,48.997777,2019/03/15,2019/06/22,ROISSY_EN_FRANCE
301835,0102f8106204543b,3G,25092,21563,601052,2432624,2.3508430000000002,48.891903000000006,2019/03/15,2019/06/22,MARCADET_POISSONNIERS
301837,0102f81062049b29,3G,25092,39721,599776,2431734,2.333453,48.883905,2019/03/15,2019/06/22,BLANCHE_PROV
301838,0102f81062060e3f,3G,25094,3647,598812,2430602,2.320319,48.873731,2019/03/15,2019/06/22,LAVOISIER
301839,0102f81062066484,3G,25094,25732,598812,2430602,2.320319,48.873731,2019/03/15,2019/06/22,LAVOISIER
301841,0102f81062076320,3G,25095,25376,596129,2425955,2.283808,48.831955,2019/03/15,2019/06/22,PARC_EXPOS_HALL_1_INDOOR
301842,0102f8106207c934,3G,25095,51508,601516,2425047,2.357141,48.823805,2019/03/15,2019/06/22,MOULIN_DE_LA_POINTE
302026,0102f81075042a91,3G,29956,10897,598725,2427069,2.3191450000000002,48.841978000000005,2019/03/15,2019/06/22,HSF_PROVISOIRE
302027,0102f8107504ceb5,3G,29956,52917,598275,2427595,2.313016,48.846703999999995,2019/03/15,2019/06/22,HENRI_QUEUILLE
302028,0102f8107504ffd2,3G,29956,65490,600023,2427798,2.3368189999999998,48.848531,2019/03/15,2019/06/22,PALAIS_DU_LUXEMBOURG
302029,0102f8109600fb38,3G,38400,64312,593656,2427633,2.250116,48.847015999999996,2019/03/15,2019/06/22,TENNISEUM_ROLLAND_GARROS_EVENT
302031,0102f810970a2257,3G,38666,8791,597476,2430085,2.30212,48.86908,2019/03/15,2019/06/22,HOTEL_PERSHING_CHARRON_EVENT
302624,8102f810016e2b0b,4G,1,23997195,599473,2428202,2.329328,48.852162,2019/03/15,2019/06/22,CHAISE_RECAMIER
302625,8102f810016e320a,4G,1,23998986,597609,2427360,2.303948,48.844590000000004,2019/03/15,2019/06/22,UNESCO
302626,8102f810016e4205,4G,1,24003077,596188,2427431,2.284597,48.845221,2019/03/15,2019/06/22,STE_LUCIE
302627,8102f810016e470a,4G,1,24004362,599685,2426420,2.332217,48.836146,2019/03/15,2019/06/22,DENFERT_ROCHEREAU
302628,8102f810016e6b05,4G,1,24013573,599776,2431734,2.333453,48.883905,2019/03/15,2019/06/22,BLANCHE
302631,8102f810016e8d09,4G,1,24022281,602047,2429313,2.364389,48.862144,2019/03/15,2019/06/22,CIRQUE_D_HIVER
302632,8102f810016e9101,4G,1,24023297,600457,2428150,2.3427290000000003,48.851695,2019/03/15,2019/06/22,CLUNY_LA_SORBONNE
